id,real_name,hit,rpm,slot,acc,rec,mag,ammo,mod,class,gx,gy,gw,gh,tex
wpn_rg6,M79,0.8,200.0,2,0.76,3.02,1.0,m209,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,35.0,58.0,4.0,2.0,ui\ui_icon_equipment
wpn_rg6_cw,M79,0.8,200.0,2,0.76,3.02,1.0,m209,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,35.0,58.0,4.0,2.0,ui\ui_icon_equipment
wpn_sr2m_cw,CZ-75,0.46,258.0,1,0.4,2.0,16.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,18.0,7.0,2.0,1.0,ui\ui_icon_ppp
wpn_thor_cw,M79,0.8,200.0,2,0.76,3.02,1.0,m209,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,35.0,58.0,4.0,2.0,ui\ui_icon_equipment
wpn_fn57_cw,CZ-75,0.46,258.0,1,0.4,2.0,16.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,18.0,7.0,2.0,1.0,ui\ui_icon_ppp
wpn_spas12_cw,Saiga-12,0.68,180.0,2,0.46,6.6,12.0,12x70_buck,181- Ballistics Overhaul (GBOOBS) - Grokitach,Shotgun,0.0,0.0,6.0,2.0,wpn\wpn_saiga12k_icon
wpn_saiga_cw,Saiga-12,0.68,180.0,2,0.46,6.6,12.0,12x70_buck,181- Ballistics Overhaul (GBOOBS) - Grokitach,Shotgun,0.0,0.0,6.0,2.0,wpn\wpn_saiga12k_icon
wpn_fabarm_cw,Saiga-12,0.68,180.0,2,0.46,6.6,12.0,12x70_buck,181- Ballistics Overhaul (GBOOBS) - Grokitach,Shotgun,0.0,0.0,6.0,2.0,wpn\wpn_saiga12k_icon
wpn_ksg_cw,Mossberg 590A1,0.79,60.0,2,0.51,7.22,8.0,12x70_buck,181- Ballistics Overhaul (GBOOBS) - Grokitach,Shotgun,37.0,76.0,4.0,1.0,ui\wpn_mossberg590a1_icon
wpn_m1014_cw,Mossberg 590A1,0.79,60.0,2,0.51,7.22,8.0,12x70_buck,181- Ballistics Overhaul (GBOOBS) - Grokitach,Shotgun,37.0,76.0,4.0,1.0,ui\wpn_mossberg590a1_icon
wpn_mp133_cw,Mossberg 590A1,0.79,60.0,2,0.51,7.22,8.0,12x70_buck,181- Ballistics Overhaul (GBOOBS) - Grokitach,Shotgun,37.0,76.0,4.0,1.0,ui\wpn_mossberg590a1_icon
wpn_izh43_cw,TOZ-66,0.77,1000.0,2,0.35,5.44,2.0,12x70_buck,181- Ballistics Overhaul (GBOOBS) - Grokitach,Shotgun,30.0,30.0,5.0,1.0,ui\ui_icon_equipment
wpn_tkpd_cw,L96A1,1.0,30.0,2,0.065,2.24,10.0,7.62x51_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Battle Rifle,44.0,28.0,6.0,2.0,ui\ui_icon_equipment
wpn_tkpds_cw,L96A1,1.0,30.0,2,0.065,2.24,10.0,7.62x51_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Battle Rifle,44.0,28.0,6.0,2.0,ui\ui_icon_equipment
wpn_tac50_cw,M79,0.8,200.0,2,0.76,3.02,1.0,m209,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,35.0,58.0,4.0,2.0,ui\ui_icon_equipment
wpn_mosin_cw,Mosin Nagant - Mercenary,1.35,25.0,2,0.13,1.98,5.0,7.62x54_7h1,181- Ballistics Overhaul (GBOOBS) - Grokitach,Sniper/DMR,0.0,0.0,5.0,2.0,ui\wpn_mosin_cw
wpn_isr_cw,L96A1,1.0,30.0,2,0.065,2.24,10.0,7.62x51_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Battle Rifle,44.0,28.0,6.0,2.0,ui\ui_icon_equipment
wpn_m40_cw,L96A1,1.0,30.0,2,0.065,2.24,10.0,7.62x51_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Battle Rifle,44.0,28.0,6.0,2.0,ui\ui_icon_equipment
wpn_vssk_cw,L96A1,1.0,30.0,2,0.065,2.24,10.0,7.62x51_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Sniper/DMR,44.0,28.0,6.0,2.0,ui\ui_icon_equipment
wpn_awp_cw,L96A1,1.0,30.0,2,0.065,2.24,10.0,7.62x51_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Battle Rifle,44.0,28.0,6.0,2.0,ui\ui_icon_equipment
wpn_qbu_cw,AK-47,0.58,600.0,2,0.49,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,25.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_rfb_cw,AK-47,0.58,600.0,2,0.49,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,25.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_akmsgold_cw,AK-47,0.58,600.0,2,0.49,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,25.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_sks_cw,Mosin-Nagant,0.9,25.0,2,0.12,1.98,5.0,7.62x54_7h1,181- Ballistics Overhaul (GBOOBS) - Grokitach,Battle Rifle,65.0,76.0,5.0,1.0,ui\mosin_trio_icon
wpn_svd_cw,Mosin-Nagant,0.9,25.0,2,0.12,1.98,5.0,7.62x54_7h1,181- Ballistics Overhaul (GBOOBS) - Grokitach,Sniper/DMR,65.0,76.0,5.0,1.0,ui\mosin_trio_icon
wpn_sv98_cw,L96A1,1.0,30.0,2,0.065,2.24,10.0,7.62x51_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Battle Rifle,44.0,28.0,6.0,2.0,ui\ui_icon_equipment
wpn_sa58_cw,AK-47,0.58,600.0,2,0.49,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,25.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_rpkt_cw,AK-47,0.58,600.0,2,0.49,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,25.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_rpk_cw,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_rpd_cw,RPK,0.585,600.0,2,0.33,0.762,40.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,35.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_m60_cw,AK-47,0.58,600.0,2,0.49,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,25.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_hk416c_cw,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_hk417_cw,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_hk243_cw,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_kac_cw,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_g36c_cw,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_hcar_cw,AK-47,0.58,600.0,2,0.49,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,25.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_ebr_cw,AK-47,0.58,600.0,2,0.49,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,25.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_aksu_cw,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_akms_cw,AK-47,0.58,600.0,2,0.49,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,25.0,18.0,5.0,2.0,ui\ui_icon_equipment
wpn_ace31_cw,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_ak74_cw,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_ak12_cw,AN-94,0.5,600.0,2,0.265,0.545,30.0,5.45x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,0.0,0.0,5.0,2.0,wpn\wpn_abakan_icon
wpn_abakan_cw,AN-94,0.5,600.0,2,0.265,0.545,30.0,5.45x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,0.0,0.0,5.0,2.0,wpn\wpn_abakan_icon
wpn_9a91_cw,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_asvalmod_cw,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Sniper/DMR,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_val_cw,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Sniper/DMR,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_vihr_cw,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_vss_cw,VSS Vintorez,0.62,800.0,2,0.2,0.5,10.0,9x39_pab9,181- Ballistics Overhaul (GBOOBS) - Grokitach,Sniper/DMR,20.0,26.0,5.0,2.0,ui\ui_icon_equipment
wpn_coltpython_cw,Steppe Eagle,0.6,238.0,1,0.58,4.0,9.0,357_hp_mag,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,0.0,1.0,2.0,1.0,ui\ui_icon_desert_eagles
wpn_deagle_cw,Steppe Eagle,0.6,238.0,1,0.58,4.0,9.0,357_hp_mag,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,0.0,1.0,2.0,1.0,ui\ui_icon_desert_eagles
wpn_sw_cw,Steppe Eagle,0.6,238.0,1,0.58,4.0,9.0,357_hp_mag,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,0.0,1.0,2.0,1.0,ui\ui_icon_desert_eagles
wpn_p226_cw,Beretta 92F,0.46,325.0,1,0.48,2.0,15.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,37.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_ppsh41_cw,AK-103,0.58,600.0,2,0.39,0.762,30.0,7.62x39_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,30.0,12.0,5.0,2.0,ui\ui_icon_equipment
wpn_coltgold_cw,Beretta 92F,0.46,325.0,1,0.48,2.0,15.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,37.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_kriss_cw,MP5A3,0.47,800.0,2,0.57,0.55,30.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Assault Rifle,40.0,10.0,4.0,2.0,ui\ui_icon_equipment
wpn_usp_cw,Beretta 92F,0.46,325.0,1,0.48,2.0,15.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,37.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_uspm_cw,Beretta 92F,0.46,325.0,1,0.48,2.0,15.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,37.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_ump45_cw,MP5A3,0.47,800.0,2,0.57,0.55,30.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,SMG,40.0,10.0,4.0,2.0,ui\ui_icon_equipment
wpn_fnp45_cw,Beretta 92F,0.46,325.0,1,0.48,2.0,15.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,37.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_colt_cw,Beretta 92F,0.46,325.0,1,0.48,2.0,15.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,37.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_trp_cw,Beretta 92F,0.46,325.0,1,0.48,2.0,15.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,37.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_glock18_cw,APS Stechkin,0.45,650.0,1,0.65,2.0,20.0,9x18_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,77.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_beretta_cw,Beretta 92F,0.46,325.0,1,0.48,2.0,15.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,37.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_enforcer_cw,Beretta 92F,0.46,325.0,1,0.48,2.0,15.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,37.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_bizon_cw,MP5A3,0.47,800.0,2,0.57,0.55,30.0,9x19_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,SMG,40.0,10.0,4.0,2.0,ui\ui_icon_equipment
wpn_kedr_cw,APS Stechkin,0.45,650.0,1,0.65,2.0,20.0,9x18_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,77.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_pm_cw,APS Stechkin,0.45,650.0,1,0.65,2.0,20.0,9x18_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,77.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_oc33_cw,APS Stechkin,0.45,650.0,1,0.65,2.0,20.0,9x18_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,Pistol,77.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_aps_cw,APS Stechkin,0.45,650.0,1,0.65,2.0,20.0,9x18_fmj,181- Ballistics Overhaul (GBOOBS) - Grokitach,SMG/PDW,77.0,78.0,2.0,1.0,ui\ui_icon_ppp
wpn_ace52,IWI ACE 52,0.76,620.0,2,0.195,0.762,25.0,7.62x51_fmj,207- Mags Redux (Disable G.A.M.M.A. Unjam Reload) - RavenAscendant,Battle Rifle,0.0,0.0,5.0,2.0,ui\ui_icon_ace52
wpn_fort17,Fort-17,0.45,350.0,1,0.6,1.85,13.0,9x18_fmj,207- Mags Redux (Disable G.A.M.M.A. Unjam Reload) - RavenAscendant,Pistol,18.0,13.0,2.0,1.0,ui\ui_icon_ppp
wpn_kriss_vector,KRISS Vector,0.55,1100.0,2,0.45,0.31,30.0,11.43x23_fmj,207- Mags Redux (Disable G.A.M.M.A. Unjam Reload) - RavenAscendant,SMG,1.0,1.0,4.0,2.0,ui\ui_icon_kriss
wpn_raptr,RAPTR Shotgun,0.8,225.0,2,0.55,2.6,20.0,12x70_buck,207- Mags Redux (Disable G.A.M.M.A. Unjam Reload) - RavenAscendant,Shotgun,0.0,0.0,5.0,2.0,ui\ui_icon_raptr
wpn_p90tac,FN P90,0.46,900.0,1,0.35,0.41,50.0,5.7x28_ss190,207- Mags Redux (Disable G.A.M.M.A. Unjam Reload) - RavenAscendant,SMG/PDW,40.0,28.0,4.0,2.0,ui\ui_icon_equipment
wpn_aug_merc_susat,Thales F90,0.51,720.0,2,0.265,0.6,30.0,5.56x45_fmj,243- AUGmented Weapon Pack Addons - Firebreath,Assault Rifle,0.0,0.0,5.0,2.0,ui\ui_icon_aug_thales
wpn_aug_modern_susat,Steyr AUG A3,0.51,700.0,2,0.29,1.338,30.0,5.56x45_fmj,243- AUGmented Weapon Pack Addons - Firebreath,Assault Rifle,0.0,0.0,5.0,2.0,ui\ui_icon_aug_a3
wpn_mp412_integrated,MP-412 Rex,0.6,225.0,1,0.54,3.5,6.0,357_hp_mag,262- MP412 Rex Reanimation - Aoldri,Pistol,67.0,77.0,2.0,1.0,ui\ui_icon_ppp
wpn_ump45_susat,UMP45,0.56,600.0,2,0.4,0.93,25.0,11.43x23_fmj,266- UMP Reanimation Addons - FIREBREATH,SMG,0.0,0.0,4.0,2.0,ui\ui_icon_ump
wpn_ump45_custom_susat,UMP45,0.56,640.0,2,0.48,0.85,25.0,11.43x23_fmj,266- UMP Reanimation Addons - FIREBREATH,SMG,0.0,4.0,4.0,2.0,ui\ui_icon_ump
wpn_ash12_cortex,ShAK-12,0.92,450.0,2,0.2,2.5,20.0,12.7x55_fmj,268- VSSK Reanimation and Remodel - BarryBogs,Battle Rifle,0.0,0.0,4.0,2.0,ui\ui_icon_ash12_nude
wpn_vssk_cortex,VSSK Vykhlop,1.2,30.0,2,0.098,3.08,5.0,12.7x55_fmj,268- VSSK Reanimation and Remodel - BarryBogs,Sniper/DMR,0.0,0.0,6.0,2.0,ui\vssk_icon_sheet
wpn_thompson_m1a1,Thompson M1A1,0.46,650.0,2,0.59,0.48,30.0,11.43x23_fmj,277- Tommy Gun - Firebreath,Assault Rifle,0.0,0.0,4.0,2.0,ui\ui_icon_tommy
wpn_thompson_1921,Thompson Model 1921,0.46,900.0,2,0.59,0.4,50.0,11.43x23_fmj,277- Tommy Gun - Firebreath,Assault Rifle,5.0,0.0,4.0,2.0,ui\ui_icon_tommy
wpn_ithacam37,"Ithaca M37 ""Riot""",0.79,60.0,2,0.6,8.0,4.0,12x70_buck,292- Ithaca M37 Shotgun - Blackgrowl,Shotgun,0.0,0.0,5.0,1.0,ui\ui_icons_ithacam37
wpn_ithacam37_trench,"Ithaca M37 ""Trenchgun""",0.79,120.0,2,0.71,5.55,5.0,12x70_buck,292- Ithaca M37 Shotgun - Blackgrowl,Shotgun,0.0,1.0,5.0,1.0,ui\ui_icons_ithacam37
wpn_ithacam37_mag,"Ithaca M37 ""Defense""",0.79,80.0,2,0.6,7.8,7.0,12x70_buck,292- Ithaca M37 Shotgun - Blackgrowl,Shotgun,0.0,2.0,5.0,1.0,ui\ui_icons_ithacam37
wpn_ithacam37_stakeout,"Ithaca M37 ""Stakeout""",0.79,60.0,2,1.14,9.8,4.0,12x70_buck,292- Ithaca M37 Shotgun - Blackgrowl,Shotgun,0.0,3.0,3.0,1.0,ui\ui_icons_ithacam37
wpn_ithacam37_sawnoff,"Ithaca M37 ""Sawn Off""",0.79,60.0,2,0.67,10.75,4.0,12x70_buck,292- Ithaca M37 Shotgun - Blackgrowl,Shotgun,0.0,4.0,4.0,1.0,ui\ui_icons_ithacam37
wpn_groza_wpn_addon_scope_po4x34,OTs-14 Groza,0.62,700.0,2,0.37,0.5,20.0,9x39_pab9,312- Gunslinger Guns for Anomaly - Teivazcz & Gunslinger Team,Assault Rifle,20.0,34.0,4.0,2.0,ui\standart
wpn_groza_nimble_wpn_addon_scope_po4x34,GROZA NIMBLE ADDON SCOPE PO4X34,0.58,750.0,2,0.3,1.4,30.0,7.62x39_fmj,312- Gunslinger Guns for Anomaly - Teivazcz & Gunslinger Team,Assault Rifle,24.0,0.0,4.0,2.0,ui\ui_icon_antivasyan
wpn_groza_nimble_d0cter,GROZA NIMBLE D0CTER,0.58,750.0,2,0.3,1.4,30.0,7.62x39_fmj,312- Gunslinger Guns for Anomaly - Teivazcz & Gunslinger Team,Assault Rifle,24.0,0.0,4.0,2.0,ui\ui_icon_antivasyan
wpn_groza_nimble_aim_low,GROZA NIMBLE AIM LOW,0.58,750.0,2,0.3,1.4,30.0,7.62x39_fmj,312- Gunslinger Guns for Anomaly - Teivazcz & Gunslinger Team,Assault Rifle,24.0,0.0,4.0,2.0,ui\ui_icon_antivasyan
wpn_toz34_bull,"TOZ-34 ""Bull""",1.0,200.0,2,0.3,7.6,2.0,12x76_bull,312- Gunslinger Guns for Anomaly - Teivazcz & Gunslinger Team,Shotgun,25.0,31.0,5.0,1.0,ui\ui_icon_equipment
wpn_ace52_aim_low,IWI ACE 52,0.76,620.0,2,0.195,0.762,25.0,7.62x51_fmj,313- ACE52 Rifle Replacer Patches - Firebreath,Battle Rifle,5.0,10.0,5.0,2.0,ui\ui_icon_ace52
wpn_ace52_d0cter,IWI ACE 52,0.76,620.0,2,0.195,0.762,25.0,7.62x51_fmj,313- ACE52 Rifle Replacer Patches - Firebreath,Battle Rifle,15.0,8.0,5.0,2.0,ui\ui_icon_ace52
wpn_ace52_susat,IWI ACE 52,0.76,620.0,2,0.195,0.762,25.0,7.62x51_fmj,313- ACE52 Rifle Replacer Patches - Firebreath,Battle Rifle,0.0,2.0,5.0,2.0,ui\ui_icon_ace52
wpn_vihr_1p78gs,VIHR 1P78GS,0.62,900.0,2,0.32,0.5,30.0,9x39_pab9,319- Vihr Reanimation - SeDzhiMol,Assault Rifle,32.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_vihr_usp1,VIHR USP1,0.62,900.0,2,0.32,0.5,30.0,9x39_pab9,319- Vihr Reanimation - SeDzhiMol,Assault Rifle,32.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_vihr_ekp8_02,VIHR EKP8 02,0.62,900.0,2,0.32,0.5,30.0,9x39_pab9,319- Vihr Reanimation - SeDzhiMol,Assault Rifle,32.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_vihr_1p76,VIHR 1P76,0.62,900.0,2,0.32,0.5,30.0,9x39_pab9,319- Vihr Reanimation - SeDzhiMol,Assault Rifle,32.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_vihr_1pn93n2_1gs,VIHR 1PN93N2 1GS,0.62,900.0,2,0.32,0.5,30.0,9x39_pab9,319- Vihr Reanimation - SeDzhiMol,Assault Rifle,32.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_vihr_okp,VIHR OKP,0.62,900.0,2,0.32,0.5,30.0,9x39_pab9,319- Vihr Reanimation - SeDzhiMol,Assault Rifle,32.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_pp2000_aim_low,PP-2000,0.47,750.0,2,0.53,0.48,30.0,9x19_fmj,320- PP2000 Remodel & Reanimation - SeDzhiMol,SMG,47.0,59.0,3.0,2.0,ui\ui_icon_ppp
wpn_pp2000_d0cter,PP-2000,0.47,750.0,2,0.53,0.48,30.0,9x19_fmj,320- PP2000 Remodel & Reanimation - SeDzhiMol,SMG,47.0,59.0,3.0,2.0,ui\ui_icon_ppp
wpn_pp2000_operator,"PP-2000 ""Operator""",0.47,750.0,2,0.53,0.48,45.0,9x19_fmj,320- PP2000 Remodel & Reanimation - SeDzhiMol,SMG,0.0,0.0,3.0,2.0,ui\ui_pp2000
wpn_9a91_usp1,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_9a91_1p78gs,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_9a91_1p76,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_9a91_ekp8_02,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_9a91_okp,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_9a91_pso1m21,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_9a91_pso2,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_9a91_1pn93n2_1gs,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_9a91_1p59,9A-91,0.62,700.0,2,0.265,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,28.0,34.0,4.0,2.0,ui\ui_icon_equipment
wpn_vsk94_ekp8_02,VSK-94,0.62,700.0,2,0.245,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,20.0,28.0,5.0,2.0,ui\ui_icon_equipment
wpn_vsk94_okp,VSK-94,0.62,700.0,2,0.245,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,20.0,28.0,5.0,2.0,ui\ui_icon_equipment
wpn_vsk94_pso1m21,VSK-94,0.62,700.0,2,0.245,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,20.0,28.0,5.0,2.0,ui\ui_icon_equipment
wpn_vsk94_1p78gs,VSK-94,0.62,700.0,2,0.245,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,20.0,28.0,5.0,2.0,ui\ui_icon_equipment
wpn_vsk94_1pn93n2_1gs,VSK-94,0.62,700.0,2,0.245,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,20.0,28.0,5.0,2.0,ui\ui_icon_equipment
wpn_vsk94_1p76,VSK-94,0.62,700.0,2,0.245,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,20.0,28.0,5.0,2.0,ui\ui_icon_equipment
wpn_vsk94_usp1,VSK-94,0.62,700.0,2,0.245,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,20.0,28.0,5.0,2.0,ui\ui_icon_equipment
wpn_vsk94_1p59,VSK-94,0.62,700.0,2,0.245,0.5,20.0,9x39_pab9,321- 9a91 Reanimation - SeDzhiMol,Assault Rifle,20.0,28.0,5.0,2.0,ui\ui_icon_equipment
